Model,DPO4034
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,-1.508e-05
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,CH2
-3.9908e-04,0
-3.9888e-04,0.0004
-3.9868e-04,-0.0008
-3.9848e-04,0.0004
-3.9828e-04,0.0004
-3.9808e-04,0.0004
-3.9788e-04,0
-3.9768e-04,0.0008
-3.9748e-04,0.0004
-3.9728e-04,0
-3.9708e-04,0.0008
-3.9688e-04,0
-3.9668e-04,0
-3.9648e-04,0
-3.9628e-04,0
-3.9608e-04,0.0008
-3.9588e-04,-0.0004
-3.9568e-04,0.0004
-3.9548e-04,0.0008
-3.9528e-04,0
-3.9508e-04,0.0004
-3.9488e-04,-0.0004
-3.9468e-04,0.0004
-3.9448e-04,0.0004
-3.9428e-04,-0.0004
-3.9408e-04,0
-3.9388e-04,0
-3.9368e-04,0.0004
-3.9348e-04,0
-3.9328e-04,0
-3.9308e-04,0.0004
-3.9288e-04,0
-3.9268e-04,-0.0004
-3.9248e-04,0.0008
-3.9228e-04,0.0004
-3.9208e-04,-0.0004
-3.9188e-04,0.0004
-3.9168e-04,-0.0004
-3.9148e-04,0
-3.9128e-04,0.0008
-3.9108e-04,0.0004
-3.9088e-04,0.0008
-3.9068e-04,0
-3.9048e-04,0.0008
-3.9028e-04,-0.0004
-3.9008e-04,0.0004
-3.8988e-04,0
-3.8968e-04,0.0004
-3.8948e-04,0
-3.8928e-04,0
-3.8908e-04,0
-3.8888e-04,-0.0004
-3.8868e-04,-0.0004
-3.8848e-04,0
-3.8828e-04,0.0004
-3.8808e-04,0.0012
-3.8788e-04,-0.0004
-3.8768e-04,0.0004
-3.8748e-04,0
-3.8728e-04,0
-3.8708e-04,0
-3.8688e-04,0.0004
-3.8668e-04,0
-3.8648e-04,0.0012
-3.8628e-04,0
-3.8608e-04,0.0004
-3.8588e-04,0.0012
-3.8568e-04,0.0004
-3.8548e-04,-0.0004
-3.8528e-04,0.0008
-3.8508e-04,0
-3.8488e-04,-0.0004
-3.8468e-04,0
-3.8448e-04,-0.0004
-3.8428e-04,0.0012
-3.8408e-04,0.0008
-3.8388e-04,0
-3.8368e-04,0.0004
-3.8348e-04,-0.0004
-3.8328e-04,0
-3.8308e-04,0
-3.8288e-04,-0.0004
-3.8268e-04,0.0004
-3.8248e-04,0
-3.8228e-04,0.0004
-3.8208e-04,0.0004
-3.8188e-04,0.0004
-3.8168e-04,0
-3.8148e-04,0
-3.8128e-04,0.0008
-3.8108e-04,0
-3.8088e-04,-0.0004
-3.8068e-04,0
-3.8048e-04,0.0008
-3.8028e-04,-0.0004
-3.8008e-04,0.0008
-3.7988e-04,0.0004
-3.7968e-04,0.0008
-3.7948e-04,-0.0004
-3.7928e-04,0.0008
-3.7908e-04,0
-3.7888e-04,0.0004
-3.7868e-04,0.0004
-3.7848e-04,0.0004
-3.7828e-04,0
-3.7808e-04,-0.0008
-3.7788e-04,0.0004
-3.7768e-04,0
-3.7748e-04,0
-3.7728e-04,0.0004
-3.7708e-04,0.0004
-3.7688e-04,0
-3.7668e-04,0.0008
-3.7648e-04,0.0004
-3.7628e-04,0.0004
-3.7608e-04,0.0004
-3.7588e-04,-0.0004
-3.7568e-04,0
-3.7548e-04,0
-3.7528e-04,0.0008
-3.7508e-04,0
-3.7488e-04,0.0004
-3.7468e-04,0
-3.7448e-04,0.0008
-3.7428e-04,-0.0004
-3.7408e-04,0
-3.7388e-04,0.0004
-3.7368e-04,0.0008
-3.7348e-04,0
-3.7328e-04,0.0012
-3.7308e-04,0.0004
-3.7288e-04,0
-3.7268e-04,0
-3.7248e-04,0.0008
-3.7228e-04,0.0004
-3.7208e-04,0.0008
-3.7188e-04,0.0004
-3.7168e-04,0.0004
-3.7148e-04,0.0004
-3.7128e-04,0
-3.7108e-04,-0.0004
-3.7088e-04,0.0008
-3.7068e-04,0.0008
-3.7048e-04,0.0008
-3.7028e-04,0.0008
-3.7008e-04,0.0004
-3.6988e-04,0
-3.6968e-04,0.0004
-3.6948e-04,0.0008
-3.6928e-04,0
-3.6908e-04,0.0004
-3.6888e-04,0.0004
-3.6868e-04,0
-3.6848e-04,0.0004
-3.6828e-04,0.0004
-3.6808e-04,0
-3.6788e-04,0
-3.6768e-04,0.0004
-3.6748e-04,-0.0004
-3.6728e-04,-0.0004
-3.6708e-04,0
-3.6688e-04,0.0012
-3.6668e-04,0.0004
-3.6648e-04,0.0004
-3.6628e-04,0
-3.6608e-04,0.0008
-3.6588e-04,-0.0004
-3.6568e-04,0
-3.6548e-04,0.0008
-3.6528e-04,0.0004
-3.6508e-04,0
-3.6488e-04,0.0008
-3.6468e-04,-0.0004
-3.6448e-04,0.0008
-3.6428e-04,0
-3.6408e-04,0.0008
-3.6388e-04,0.0012
-3.6368e-04,0.0012
-3.6348e-04,0.0004
-3.6328e-04,0.0004
-3.6308e-04,0
-3.6288e-04,0.0016
-3.6268e-04,0.0004
-3.6248e-04,0
-3.6228e-04,0
-3.6208e-04,0.0008
-3.6188e-04,0
-3.6168e-04,0.0004
-3.6148e-04,0.0008
-3.6128e-04,0.0004
-3.6108e-04,0.0008
-3.6088e-04,0.0004
-3.6068e-04,0.0008
-3.6048e-04,-0.0004
-3.6028e-04,0.0008
-3.6008e-04,0.0004
-3.5988e-04,0.0004
-3.5968e-04,0
-3.5948e-04,0.0004
-3.5928e-04,0
-3.5908e-04,0.0008
-3.5888e-04,0
-3.5868e-04,0.0004
-3.5848e-04,0
-3.5828e-04,0
-3.5808e-04,0.0008
-3.5788e-04,-0.0004
-3.5768e-04,0.0008
-3.5748e-04,0.0012
-3.5728e-04,0
-3.5708e-04,0.0004
-3.5688e-04,0.0008
-3.5668e-04,0.0004
-3.5648e-04,0.0008
-3.5628e-04,0
-3.5608e-04,0.0004
-3.5588e-04,0
-3.5568e-04,-0.0004
-3.5548e-04,0.0004
-3.5528e-04,-0.0004
-3.5508e-04,0.0004
-3.5488e-04,0
-3.5468e-04,0.0004
-3.5448e-04,0
-3.5428e-04,0.0004
-3.5408e-04,0
-3.5388e-04,0
-3.5368e-04,0.0004
-3.5348e-04,0.0008
-3.5328e-04,0.0004
-3.5308e-04,0.0008
-3.5288e-04,0.0008
-3.5268e-04,0
-3.5248e-04,0.0004
-3.5228e-04,0
-3.5208e-04,-0.0004
-3.5188e-04,-0.0004
-3.5168e-04,0.0008
-3.5148e-04,0
-3.5128e-04,0.0008
-3.5108e-04,0.0004
-3.5088e-04,0.0008
-3.5068e-04,0.0008
-3.5048e-04,0.0004
-3.5028e-04,-0.0004
-3.5008e-04,0.0008
-3.4988e-04,-0.0004
-3.4968e-04,0.0004
-3.4948e-04,0
-3.4928e-04,0.0012
-3.4908e-04,0.0004
-3.4888e-04,0.0008
-3.4868e-04,0.0004
-3.4848e-04,-0.0004
-3.4828e-04,0.0004
-3.4808e-04,0.0004
-3.4788e-04,0.0004
-3.4768e-04,0.0004
-3.4748e-04,0.0004
-3.4728e-04,0
-3.4708e-04,0
-3.4688e-04,0
-3.4668e-04,0
-3.4648e-04,-0.0004
-3.4628e-04,0.0008
-3.4608e-04,0.0008
-3.4588e-04,-0.0004
-3.4568e-04,-0.0004
-3.4548e-04,0.0008
-3.4528e-04,0.0004
-3.4508e-04,0.0004
-3.4488e-04,0
-3.4468e-04,-0.0004
-3.4448e-04,0.0004
-3.4428e-04,-0.0004
-3.4408e-04,0
-3.4388e-04,0
-3.4368e-04,-0.0004
-3.4348e-04,0.0004
-3.4328e-04,-0.0004
-3.4308e-04,0.0008
-3.4288e-04,0.0008
-3.4268e-04,-0.0004
-3.4248e-04,0
-3.4228e-04,0.0008
-3.4208e-04,0.0008
-3.4188e-04,0.0016
-3.4168e-04,0.0004
-3.4148e-04,0.0004
-3.4128e-04,0.0004
-3.4108e-04,0.0004
-3.4088e-04,-0.0004
-3.4068e-04,-0.0004
-3.4048e-04,-0.0004
-3.4028e-04,0
-3.4008e-04,0.002
-3.3988e-04,0.0012
-3.3968e-04,0.0012
-3.3948e-04,0.0004
-3.3928e-04,0
-3.3908e-04,0.0004
-3.3888e-04,0.0008
-3.3868e-04,0
-3.3848e-04,0.0004
-3.3828e-04,0.0004
-3.3808e-04,0.0008
-3.3788e-04,0.0004
-3.3768e-04,0
-3.3748e-04,0
-3.3728e-04,0.0004
-3.3708e-04,0.0008
-3.3688e-04,-0.0004
-3.3668e-04,0.0004
-3.3648e-04,0.0004
-3.3628e-04,0
-3.3608e-04,0.0008
-3.3588e-04,-0.0004
-3.3568e-04,0.0004
-3.3548e-04,0
-3.3528e-04,0
-3.3508e-04,0
-3.3488e-04,0
-3.3468e-04,0
-3.3448e-04,0
-3.3428e-04,-0.0004
-3.3408e-04,-0.0004
-3.3388e-04,0.0008
-3.3368e-04,0.0008
-3.3348e-04,0
-3.3328e-04,0.0004
-3.3308e-04,0.0004
-3.3288e-04,-0.0004
-3.3268e-04,-0.0004
-3.3248e-04,0
-3.3228e-04,0.0004
-3.3208e-04,0.0004
-3.3188e-04,0.0004
-3.3168e-04,0.0008
-3.3148e-04,0
-3.3128e-04,0
-3.3108e-04,0
-3.3088e-04,0
-3.3068e-04,0.0004
-3.3048e-04,0
-3.3028e-04,-0.0004
-3.3008e-04,0.0012
-3.2988e-04,0.0004
-3.2968e-04,0
-3.2948e-04,0
-3.2928e-04,0.0008
-3.2908e-04,-0.0004
-3.2888e-04,0.0004
-3.2868e-04,0.0004
-3.2848e-04,0.0012
-3.2828e-04,-0.0004
-3.2808e-04,-0.0004
-3.2788e-04,0.0008
-3.2768e-04,0
-3.2748e-04,0.0008
-3.2728e-04,0.0008
-3.2708e-04,0.002
-3.2688e-04,0
-3.2668e-04,0
-3.2648e-04,0
-3.2628e-04,0.0004
-3.2608e-04,0.0004
-3.2588e-04,0
-3.2568e-04,0.0004
-3.2548e-04,0
-3.2528e-04,0
-3.2508e-04,0.0004
-3.2488e-04,0
-3.2468e-04,0.0004
-3.2448e-04,0.0008
-3.2428e-04,0.0004
-3.2408e-04,-0.0004
-3.2388e-04,0
-3.2368e-04,0.0004
-3.2348e-04,-0.0004
-3.2328e-04,-0.0004
-3.2308e-04,0.0008
-3.2288e-04,0
-3.2268e-04,0
-3.2248e-04,0.0004
-3.2228e-04,0.0004
-3.2208e-04,0.0004
-3.2188e-04,0.0004
-3.2168e-04,0
-3.2148e-04,0.0008
-3.2128e-04,0
-3.2108e-04,0.0004
-3.2088e-04,-0.0004
-3.2068e-04,0.0004
-3.2048e-04,0.0008
-3.2028e-04,0
-3.2008e-04,0.0008
-3.1988e-04,0.0004
-3.1968e-04,0
-3.1948e-04,0
-3.1928e-04,0
-3.1908e-04,0.0004
-3.1888e-04,0.0008
-3.1868e-04,0.0004
-3.1848e-04,0.0004
-3.1828e-04,0.0008
-3.1808e-04,0
-3.1788e-04,0.0004
-3.1768e-04,0.0008
-3.1748e-04,0
-3.1728e-04,0.0012
-3.1708e-04,0
-3.1688e-04,0.0008
-3.1668e-04,0
-3.1648e-04,0.0008
-3.1628e-04,0
-3.1608e-04,0.0004
-3.1588e-04,0
-3.1568e-04,0.0008
-3.1548e-04,0
-3.1528e-04,0
-3.1508e-04,0
-3.1488e-04,0
-3.1468e-04,0
-3.1448e-04,0
-3.1428e-04,0
-3.1408e-04,-0.0004
-3.1388e-04,0.0008
-3.1368e-04,0
-3.1348e-04,0
-3.1328e-04,0.0004
-3.1308e-04,0.0004
-3.1288e-04,0.0004
-3.1268e-04,0
-3.1248e-04,0
-3.1228e-04,0
-3.1208e-04,0
-3.1188e-04,0.0004
-3.1168e-04,0
-3.1148e-04,0
-3.1128e-04,0.0008
-3.1108e-04,0.0004
-3.1088e-04,-0.0004
-3.1068e-04,0
-3.1048e-04,0.0004
-3.1028e-04,0
-3.1008e-04,0.0004
-3.0988e-04,0.0004
-3.0968e-04,0.0004
-3.0948e-04,-0.0008
-3.0928e-04,0.0004
-3.0908e-04,0.0004
-3.0888e-04,0.0008
-3.0868e-04,0
-3.0848e-04,0.0008
-3.0828e-04,0.0008
-3.0808e-04,0.0004
-3.0788e-04,0.0008
-3.0768e-04,0.0004
-3.0748e-04,0.0004
-3.0728e-04,0.0008
-3.0708e-04,0
-3.0688e-04,0
-3.0668e-04,0.0008
-3.0648e-04,0.0004
-3.0628e-04,0
-3.0608e-04,0.0008
-3.0588e-04,0
-3.0568e-04,0.0008
-3.0548e-04,0.0004
-3.0528e-04,0
-3.0508e-04,0.0004
-3.0488e-04,0
-3.0468e-04,0.0008
-3.0448e-04,0.0004
-3.0428e-04,0.0004
-3.0408e-04,0
-3.0388e-04,-0.0004
-3.0368e-04,0.0012
-3.0348e-04,0
-3.0328e-04,0.0004
-3.0308e-04,0
-3.0288e-04,0
-3.0268e-04,0.0004
-3.0248e-04,0
-3.0228e-04,0.0004
-3.0208e-04,0
-3.0188e-04,0.0012
-3.0168e-04,0.0004
-3.0148e-04,0.0008
-3.0128e-04,0.0004
-3.0108e-04,0.0012
-3.0088e-04,0
-3.0068e-04,0
-3.0048e-04,0.0004
-3.0028e-04,-0.0004
-3.0008e-04,0.0008
-2.9988e-04,-0.0004
-2.9968e-04,0.0008
-2.9948e-04,0
-2.9928e-04,0
-2.9908e-04,0
-2.9888e-04,0.0004
-2.9868e-04,0.0008
-2.9848e-04,0
-2.9828e-04,0.0012
-2.9808e-04,0
-2.9788e-04,0.0008
-2.9768e-04,0.0008
-2.9748e-04,0
-2.9728e-04,0
-2.9708e-04,0
-2.9688e-04,0.0004
-2.9668e-04,0
-2.9648e-04,0.002
-2.9628e-04,0
-2.9608e-04,0.0008
-2.9588e-04,0
-2.9568e-04,0.0008
-2.9548e-04,0.0012
-2.9528e-04,0
-2.9508e-04,-0.0004
-2.9488e-04,0.0004
-2.9468e-04,-0.0008
-2.9448e-04,0.0012
-2.9428e-04,0.0008
-2.9408e-04,0.0004
-2.9388e-04,0.0004
-2.9368e-04,0
-2.9348e-04,0.0004
-2.9328e-04,0
-2.9308e-04,0.0008
-2.9288e-04,-0.0004
-2.9268e-04,0.0004
-2.9248e-04,0.0004
-2.9228e-04,0.0008
-2.9208e-04,0
-2.9188e-04,0
-2.9168e-04,0.0012
-2.9148e-04,-0.0004
-2.9128e-04,0
-2.9108e-04,0
-2.9088e-04,0
-2.9068e-04,0
-2.9048e-04,0.0004
-2.9028e-04,0.0012
-2.9008e-04,0.0004
-2.8988e-04,0
-2.8968e-04,0
-2.8948e-04,0
-2.8928e-04,0.0008
-2.8908e-04,0.0004
-2.8888e-04,0.0004
-2.8868e-04,0.0004
-2.8848e-04,-0.0008
-2.8828e-04,0.0004
-2.8808e-04,0
-2.8788e-04,0
-2.8768e-04,0.0004
-2.8748e-04,0
-2.8728e-04,-0.0004
-2.8708e-04,-0.0004
-2.8688e-04,0
-2.8668e-04,0.0004
-2.8648e-04,0
-2.8628e-04,0.0008
-2.8608e-04,0.0004
-2.8588e-04,0.0008
-2.8568e-04,0
-2.8548e-04,0
-2.8528e-04,0.0008
-2.8508e-04,0
-2.8488e-04,0.0004
-2.8468e-04,-0.0012
-2.8448e-04,0.0008
-2.8428e-04,0.0008
-2.8408e-04,0
-2.8388e-04,0.0008
-2.8368e-04,0
-2.8348e-04,0.0004
-2.8328e-04,0.0004
-2.8308e-04,0.0004
-2.8288e-04,0
-2.8268e-04,0
-2.8248e-04,0.0004
-2.8228e-04,-0.0004
-2.8208e-04,0
-2.8188e-04,-0.0008
-2.8168e-04,-0.0004
-2.8148e-04,0
-2.8128e-04,0
-2.8108e-04,0.0008
-2.8088e-04,0.0008
-2.8068e-04,-0.0008
-2.8048e-04,0.0004
-2.8028e-04,0.0004
-2.8008e-04,0
-2.7988e-04,0
-2.7968e-04,0.0004
-2.7948e-04,0
-2.7928e-04,0
-2.7908e-04,0.0004
-2.7888e-04,-0.0008
-2.7868e-04,0.0004
-2.7848e-04,0.0004
-2.7828e-04,0
-2.7808e-04,0.0004
-2.7788e-04,0.0008
-2.7768e-04,0.0008
-2.7748e-04,0.0004
-2.7728e-04,0.0004
-2.7708e-04,0.0008
-2.7688e-04,0.0008
-2.7668e-04,0.0008
-2.7648e-04,0
-2.7628e-04,0.0008
-2.7608e-04,0
-2.7588e-04,0.0008
-2.7568e-04,0
-2.7548e-04,0.0004
-2.7528e-04,0.0008
-2.7508e-04,0.0004
-2.7488e-04,-0.0004
-2.7468e-04,0.0004
-2.7448e-04,0.0008
-2.7428e-04,-0.0004
-2.7408e-04,0
-2.7388e-04,0.0004
-2.7368e-04,0.0008
-2.7348e-04,0.0004
-2.7328e-04,0
-2.7308e-04,-0.0004
-2.7288e-04,0
-2.7268e-04,-0.0004
-2.7248e-04,0.0004
-2.7228e-04,0.0008
-2.7208e-04,0.0012
-2.7188e-04,0.0004
-2.7168e-04,0.0004
-2.7148e-04,-0.0008
-2.7128e-04,0
-2.7108e-04,-0.0008
-2.7088e-04,-0.0004
-2.7068e-04,0
-2.7048e-04,0.0004
-2.7028e-04,0.0008
-2.7008e-04,0
-2.6988e-04,0.0012
-2.6968e-04,0.0008
-2.6948e-04,0.0004
-2.6928e-04,0.0004
-2.6908e-04,0.0004
-2.6888e-04,0.0008
-2.6868e-04,0.0008
-2.6848e-04,0
-2.6828e-04,0.0008
-2.6808e-04,0.0004
-2.6788e-04,0
-2.6768e-04,0
-2.6748e-04,0.0004
-2.6728e-04,0.0004
-2.6708e-04,0.0004
-2.6688e-04,0
-2.6668e-04,0.0008
-2.6648e-04,0.0008
-2.6628e-04,0.0008
-2.6608e-04,0.0004
-2.6588e-04,0
-2.6568e-04,0.0004
-2.6548e-04,0
-2.6528e-04,0.0008
-2.6508e-04,-0.0004
-2.6488e-04,0.0004
-2.6468e-04,0
-2.6448e-04,0.0004
-2.6428e-04,0.0004
-2.6408e-04,0.0004
-2.6388e-04,0.0008
-2.6368e-04,0
-2.6348e-04,0
-2.6328e-04,0.0004
-2.6308e-04,0.0008
-2.6288e-04,0.0008
-2.6268e-04,0.0008
-2.6248e-04,0
-2.6228e-04,0.0008
-2.6208e-04,0.0008
-2.6188e-04,0.0004
-2.6168e-04,0.0008
-2.6148e-04,-0.0004
-2.6128e-04,0
-2.6108e-04,0.0016
-2.6088e-04,-0.0004
-2.6068e-04,-0.0004
-2.6048e-04,0
-2.6028e-04,-0.0004
-2.6008e-04,-0.0004
-2.5988e-04,0.0008
-2.5968e-04,0.0004
-2.5948e-04,0.0004
-2.5928e-04,-0.0004
-2.5908e-04,0
-2.5888e-04,0
-2.5868e-04,0.0004
-2.5848e-04,-0.0012
-2.5828e-04,0
-2.5808e-04,0.0004
-2.5788e-04,0
-2.5768e-04,0.0012
-2.5748e-04,0
-2.5728e-04,-0.0004
-2.5708e-04,0.0004
-2.5688e-04,0
-2.5668e-04,0
-2.5648e-04,0
-2.5628e-04,0
-2.5608e-04,0.0004
-2.5588e-04,0.0004
-2.5568e-04,-0.0004
-2.5548e-04,0
-2.5528e-04,0.0004
-2.5508e-04,-0.0008
-2.5488e-04,-0.0004
-2.5468e-04,0.0004
-2.5448e-04,0
-2.5428e-04,0.0008
-2.5408e-04,0.0004
-2.5388e-04,0.0008
-2.5368e-04,0.0008
-2.5348e-04,0.0008
-2.5328e-04,0
-2.5308e-04,0
-2.5288e-04,0.0008
-2.5268e-04,0.0004
-2.5248e-04,0.0008
-2.5228e-04,0
-2.5208e-04,0
-2.5188e-04,0
-2.5168e-04,0.0004
-2.5148e-04,0.0004
-2.5128e-04,-0.0004
-2.5108e-04,-0.0008
-2.5088e-04,0
-2.5068e-04,0.0004
-2.5048e-04,0.0012
-2.5028e-04,-0.0004
-2.5008e-04,0.0008
-2.4988e-04,0
-2.4968e-04,-0.0004
-2.4948e-04,-0.0004
-2.4928e-04,0.0004
-2.4908e-04,0.0004
-2.4888e-04,0
-2.4868e-04,0.0004
-2.4848e-04,0
-2.4828e-04,0
-2.4808e-04,0.0008
-2.4788e-04,0.0004
-2.4768e-04,0.0004
-2.4748e-04,0
-2.4728e-04,0.0004
-2.4708e-04,0.0008
-2.4688e-04,0.0008
-2.4668e-04,0
-2.4648e-04,-0.0004
-2.4628e-04,0
-2.4608e-04,0.0004
-2.4588e-04,0.0012
-2.4568e-04,0.0012
-2.4548e-04,0.0008
-2.4528e-04,0.0004
-2.4508e-04,0.0004
-2.4488e-04,-0.0004
-2.4468e-04,0.0004
-2.4448e-04,0
-2.4428e-04,0
-2.4408e-04,0.0008
-2.4388e-04,0
-2.4368e-04,0
-2.4348e-04,0
-2.4328e-04,0.0008
-2.4308e-04,0.0004
-2.4288e-04,0.0008
-2.4268e-04,0
-2.4248e-04,0.0004
-2.4228e-04,0
-2.4208e-04,0.0004
-2.4188e-04,0.0004
-2.4168e-04,0
-2.4148e-04,0
-2.4128e-04,0.0008
-2.4108e-04,0
-2.4088e-04,-0.0008
-2.4068e-04,0
-2.4048e-04,0.0004
-2.4028e-04,-0.0004
-2.4008e-04,-0.0004
-2.3988e-04,-0.0004
-2.3968e-04,0
-2.3948e-04,-0.0004
-2.3928e-04,-0.0004
-2.3908e-04,-0.0004
-2.3888e-04,-0.0004
-2.3868e-04,0
-2.3848e-04,0.0008
-2.3828e-04,0.0004
-2.3808e-04,0.0004
-2.3788e-04,0.0004
-2.3768e-04,0
-2.3748e-04,0.0004
-2.3728e-04,0.0012
-2.3708e-04,0.0012
-2.3688e-04,0.0008
-2.3668e-04,0.0008
-2.3648e-04,-0.0008
-2.3628e-04,0.0004
-2.3608e-04,0
-2.3588e-04,0
-2.3568e-04,0
-2.3548e-04,-0.0008
-2.3528e-04,0
-2.3508e-04,0.0012
-2.3488e-04,0
-2.3468e-04,-0.0004
-2.3448e-04,0.0004
-2.3428e-04,0.0012
-2.3408e-04,0
-2.3388e-04,-0.0004
-2.3368e-04,0.0004
-2.3348e-04,0
-2.3328e-04,0.0004
-2.3308e-04,0
-2.3288e-04,0.0008
-2.3268e-04,-0.0004
-2.3248e-04,0.0004
-2.3228e-04,0.0004
-2.3208e-04,0.0008
-2.3188e-04,0
-2.3168e-04,0.0004
-2.3148e-04,0.0004
-2.3128e-04,-0.0004
-2.3108e-04,-0.0004
-2.3088e-04,0
-2.3068e-04,-0.0004
-2.3048e-04,0
-2.3028e-04,0.0008
-2.3008e-04,0.0004
-2.2988e-04,0
-2.2968e-04,0.0004
-2.2948e-04,0.0004
-2.2928e-04,0.0004
-2.2908e-04,0
-2.2888e-04,-0.0004
-2.2868e-04,0.0008
-2.2848e-04,0
-2.2828e-04,-0.0004
-2.2808e-04,0.0008
-2.2788e-04,0.0004
-2.2768e-04,-0.0004
-2.2748e-04,0
-2.2728e-04,0.0008
-2.2708e-04,-0.0004
-2.2688e-04,0
-2.2668e-04,0
-2.2648e-04,0
-2.2628e-04,0.0004
-2.2608e-04,0.0004
-2.2588e-04,0.0004
-2.2568e-04,-0.0004
-2.2548e-04,-0.0004
-2.2528e-04,0
-2.2508e-04,0.0004
-2.2488e-04,-0.0004
-2.2468e-04,0.0008
-2.2448e-04,0
-2.2428e-04,-0.0004
-2.2408e-04,0
-2.2388e-04,0.0008
-2.2368e-04,0.0004
-2.2348e-04,0
-2.2328e-04,0.0004
-2.2308e-04,0.0012
-2.2288e-04,0.0008
-2.2268e-04,0.0004
-2.2248e-04,0.0004
-2.2228e-04,0.0008
-2.2208e-04,0.0008
-2.2188e-04,0
-2.2168e-04,0.0012
-2.2148e-04,0.0008
-2.2128e-04,-0.0008
-2.2108e-04,0.0008
-2.2088e-04,0.0008
-2.2068e-04,0.0008
-2.2048e-04,0.0008
-2.2028e-04,0.0008
-2.2008e-04,0.0008
-2.1988e-04,0.0012
-2.1968e-04,-0.0004
-2.1948e-04,0.0008
-2.1928e-04,-0.0004
-2.1908e-04,-0.0004
-2.1888e-04,0
-2.1868e-04,0
-2.1848e-04,0.0008
-2.1828e-04,0.0004
-2.1808e-04,-0.0004
-2.1788e-04,0.0004
-2.1768e-04,0.0008
-2.1748e-04,0
-2.1728e-04,0
-2.1708e-04,0
-2.1688e-04,0
-2.1668e-04,0.0004
-2.1648e-04,0.0016
-2.1628e-04,0.0004
-2.1608e-04,0
-2.1588e-04,0.0008
-2.1568e-04,0.0008
-2.1548e-04,0.0004
-2.1528e-04,0.0008
-2.1508e-04,0
-2.1488e-04,-0.0008
-2.1468e-04,0
-2.1448e-04,0
-2.1428e-04,0.0008
-2.1408e-04,0.0008
-2.1388e-04,-0.0004
-2.1368e-04,0
-2.1348e-04,0.0004
-2.1328e-04,0.0008
-2.1308e-04,0.0004
-2.1288e-04,0
-2.1268e-04,0
-2.1248e-04,0
-2.1228e-04,0
-2.1208e-04,-0.0004
-2.1188e-04,0
-2.1168e-04,0.0008
-2.1148e-04,-0.0008
-2.1128e-04,0.0008
-2.1108e-04,-0.0004
-2.1088e-04,0.0004
-2.1068e-04,-0.0004
-2.1048e-04,-0.0004
-2.1028e-04,0
-2.1008e-04,0.0012
-2.0988e-04,0.0008
-2.0968e-04,0
-2.0948e-04,0.0008
-2.0928e-04,0.0004
-2.0908e-04,0.0004
-2.0888e-04,0.0004
-2.0868e-04,0.0008
-2.0848e-04,0.0016
-2.0828e-04,0.0008
-2.0808e-04,0
-2.0788e-04,0.0008
-2.0768e-04,-0.0004
-2.0748e-04,0.0004
-2.0728e-04,-0.0008
-2.0708e-04,-0.0004
-2.0688e-04,0
-2.0668e-04,0.0004
-2.0648e-04,0.0004
-2.0628e-04,0.0008
-2.0608e-04,0.0008
-2.0588e-04,0.0008
-2.0568e-04,0
-2.0548e-04,-0.0004
-2.0528e-04,-0.0004
-2.0508e-04,0
-2.0488e-04,0.0004
-2.0468e-04,0.0012
-2.0448e-04,0.0004
-2.0428e-04,0
-2.0408e-04,-0.0004
-2.0388e-04,0.0004
-2.0368e-04,0.0008
-2.0348e-04,0
-2.0328e-04,0.0004
-2.0308e-04,0.0008
-2.0288e-04,0.0008
-2.0268e-04,0
-2.0248e-04,0.0008
-2.0228e-04,0.0008
-2.0208e-04,-0.0004
-2.0188e-04,0
-2.0168e-04,0.0008
-2.0148e-04,0
-2.0128e-04,0.0008
-2.0108e-04,0
-2.0088e-04,0.0004
-2.0068e-04,0.0004
-2.0048e-04,0.0004
-2.0028e-04,0.0004
-2.0008e-04,0.0008
-1.9988e-04,0
-1.9968e-04,0.0008
-1.9948e-04,0.0004
-1.9928e-04,0.0004
-1.9908e-04,0.0004
-1.9888e-04,-0.0004
-1.9868e-04,0.0004
-1.9848e-04,0.0004
-1.9828e-04,0.0008
-1.9808e-04,0.0008
-1.9788e-04,0
-1.9768e-04,0.0004
-1.9748e-04,0
-1.9728e-04,0
-1.9708e-04,0.0008
-1.9688e-04,0.0004
-1.9668e-04,-0.0004
-1.9648e-04,0
-1.9628e-04,0
-1.9608e-04,0.0004
-1.9588e-04,0.0004
-1.9568e-04,0.0004
-1.9548e-04,0.0008
-1.9528e-04,0.0008
-1.9508e-04,0.0008
-1.9488e-04,0.0004
-1.9468e-04,0.0008
-1.9448e-04,0.0004
-1.9428e-04,0
-1.9408e-04,0.0008
-1.9388e-04,0.0008
-1.9368e-04,0.0004
-1.9348e-04,0.0008
-1.9328e-04,0.0004
-1.9308e-04,0.0008
-1.9288e-04,0.0004
-1.9268e-04,0.0008
-1.9248e-04,0.0004
-1.9228e-04,0
-1.9208e-04,0.0008
-1.9188e-04,0.0004
-1.9168e-04,0
-1.9148e-04,0.0004
-1.9128e-04,0
-1.9108e-04,0.0004
-1.9088e-04,0.0012
-1.9068e-04,0
-1.9048e-04,0.0004
-1.9028e-04,0.0004
-1.9008e-04,-0.0004
